answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
MES 3,Relacional,,,,,,,,,8.0,Por los costos financieros,Se mantenga,Asesorías personalizada,Hay poca relación con colpatria,
MES 3,Relacional,,,,,,,,,9.0,La solicitud de productos de crédito es muy demorada,Aumente,Hacer más ágiles los procesos de credito,He necesitado apoyo financiero y ha sido demasiado demorado el proceso de estudio y entrega de los productos,
MES 3,Relacional,,,,,,,,,9.0,a poyo a mis negocios excelentes productos servicios oportunos,Aumente,"mejorar tasas de Interes
volver mas amigable la aplicacion en linea","- en un principio la gerente fue muy diligente, quien la reemplazo, no lo(la) conozco.",
MES 3,Relacional,,,,,,,,,10.0,"Cuenta con un nivel de seguridad bastante alto, la atencion del gerente y asesora es muy buena. Los costos bancarios asociados al manejo de la cuenta son aceptables, adicional, tener presente nomina sin costo.",Aumente,"Lograr que la banca se maneje por otro medio diferente al pc, por ejemplo, a traves del celular, lo anterior conlleva a tener mas a la mano los medios para realizar pagos.","La atencion por parte del equipo comercial ha mejorado satisfactoriamente, existe mas acercamiento y acompañamiento para la empresa.",
MES 3,BSC,7.0,Disminuyó poco,,,,,,,,,,,,
MES 3,Relacional,,,,,,,,,9.0,"Me ha sido muy util, pero podria ser mejor",Aumente,Mayor acompañamiento y mejorar los prodcutos,"Falta mejorar como banco en cuanto a mis nececidades,desarrollar nuevos productos y ofrecerlos a los clientes.
Aunque tengo un excelente ejecutivo de cuenta, aveces las politicas del banco no se ajustan a los requerimientos de la empresa. Estan muy enfocados en las grandes empresas y menos en las pequeñas.",
MES 3,Relacional,,,,,,,,,8.0,,Aumente,"No cuenten cuando haya cambio en la plataforma virtual siempre nos enteramos, cuando no podemos hacer las transacciones y tenemos que llamar para que nos solucionen",,
MES 3,Relacional,,,,,,,,,9.0,Buenos productos,Se mantenga,Servicio mas personalizado y mejores tasas de inversion,Pese a que conozco a mi ejecutivo solo he sido contactado pocas oportunidades,no
MES 3,Relacional,,,,,,,,,5.0,"EL BANCO NO SE RELACIONA CON LAS EMPRESA, SOLAMENTE NOS OFRECE SERVICIO DE BANCA VIRTUAL, PERO NO HAY ASESORIAS NI ACOMPAÑAMIENTO",Aumente,MAS ACOMPAÑAMIENTO,,
MES 3,Relacional,,,,,,,,,10.0,"Por la seguridad y confianza que nos brinda, adicional por el acompañamiento que nos brinda el Gerente de cuenta y otros funcionarios que siempre estan disponibles para atendernos y ayudarnos a solucionar",Aumente,"La empresa tiene con ustedes 10 tarjetas de credito corporativas y generalmente el uso de estas en el exterior presentan inconvenientes, seria recomendable que revisen el tema ya que es muy incomodo para el viajero que su tarjeta no funciones en el exterior por bloqueos.","Por la excelente atencion que nos brindan, la dosponibilidad y pronta respuesta en atender nuestras necesidades",
MES 3,Relacional,,,,,,,,,9.0,,Aumente,ABRIR OFICINAS PYME,,
MES 3,Relacional,,,,,,,,,8.0,,Se mantenga,Pedir menos cámaras de comercio para toda transacción.,,
MES 3,Relacional,,,,,,,,,9.0,excelente,Aumente,,muy bueno,excelente
MES 3,Relacional,,,,,,,,,3.0,"La plataforma no es amigable, el sistema de pagos es tedioso, el control sobre el ingreso y los obstáculos para el uso es de lamentar, el cambio de representación es demorada e impersonal y si es para copropiedad es de lo peor",Se mantenga,corregir los detalles dejados en el anterior comentario,,
MES 3,BSC,1.0,Disminuyó de manera significativa,"hicieron una actualización en la plataforma y no pude ni puedo entrar a ver ni hacer movimientos en mi cuenta. después de tres llamadas al call enter de mas de 30 minutos cada una, la maravillosa conclusión que me dieron es que no pudieron dar solución a mi problema.",que tenga acceso facil y confiable a MI cuenta,,,,,,,,,,
MES 3,BSC,9.0,Aumentó poco,Siguen satifaciendo nuestras necesidades,Seguer con la misma capacidad de respuesta,,,,,,,,,,
MES 3,Relacional,,,,,,,,,7.0,Hubo algunas inconsistencias en los pagos empresariales cuya solución ocurrió luego de tener que pagarle un tercero para desembolsos y pagos de PSE. Este dinero no es reconocido por el banco y se pagó de más.,Se mantenga,Atender las líneas de servicio al cliente; es el colmo que haya ocasiones donde hay que esperar más de 40 minutos para atender a la línea de servicio empresarial y no haya respuesta.,"No hubo capacitación de la plataforma Scotia Connect, para poder hacer los pagos por PSE; tampoco hubo entrenamiento para pagos masivos, se tuvo que llamar a la mesa de ayuda porque no hay un instructivo cuando la plataforma se cae.",Por favor mejoren el acceso a la plataforma y el servicio al cliente.
MES 3,Relacional,,,,,,,,,0.0,"la pagina de internet es un desastre para pymes, y siempre ingresar es toda una utopía. adicional no hay ayuda por parte de los funcionarios tanto del call como del ejecutivo. envían correos de otras áreas para actualización de datos donde eso lo debería recibir el ejecutivo.",Disminuya,"ya no hay nada que hacer porque contamos con otro banco donde todo es mas fácil, ágil y prestan mucha atención donde los negocios son diligentes de hacer.",no hay una buena relación con el banco y el ejecutivo no fue fácil de ubicar y también incumplió citas virtuales para realizar nuevos negocios de leasing por tanto nos fuimos con banco de Bogotá.,ya lo dije todo
MES 3,Relacional,,,,,,,,,8.0,Si lo recomiendo pero le falta mas servicio al cliente.,Aumente,que me activen el manejo de la cuenta por internet.,"el servicio de la cuenta por internet , la he solicitado desde hace dos años , fue aprobada pero el tecnico de sistemas no me quiso asesorar para activarla desde mi equipo.",nada
MES 3,Relacional,,,,,,,,,9.0,demora en atencion en caja para los usuarios consignar,Aumente,"la banca virtual sea 24 horas
algunos mensajes de Texto no llegan",,
MES 3,Relacional,,,,,,,,,10.0,El servicio es excelente a través de mi ejecutivo de cuenta,Aumente,Más oficinas y cajeros,Calidad en el servicio. Atención inmediata y eficiente,
MES 3,Relacional,,,,,,,,,10.0,,Aumente,,,
MES 3,BSC,0.0,Disminuyó de manera significativa,Cuando se necesitan las cosas que sean ágiles y más ahora con cada ves menos sucursales. Se debería poder desbloquear una cuenta por inactividad más fácil y no poniéndolo a llenar formatos y tener que ir personalmente a una sucursal.,Poder realizar tramentes por Internet y nada presencial,,,,,,,,,,
MES 3,BSC,10.0,Aumentó de manera significativa,,,,,,,,,,,,
MES 3,BSC,10.0,Aumentó de manera significativa,por la amabilidad del personal y la rapidez que me ayudaron a resolver la inquietud,,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,acompañamiento gerentes de cuentas,Aumente,revisar a los clientes que tienen las cuentas y su fidelizacion con el banco,acompañamiento del gerente de cuentas en las necesidades de la empresa,
MES 3,BSC,10.0,Aumentó de manera significativa,"Muy atenta la Señorita que me atendio, Felicidades por su buen desempeño",Que la atenion en sucursales sea mejor,,,,,,,,,,
MES 3,BSC,6.0,Disminuyó poco,atencion,atención,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,POR EL ACOMPAÑAMIENTO QUE PRESTAN SUS ASESORES DE CUENTAS AL MOMENTO DE GESTIONAR ALGUN PROCESO EMPRESARIAL.,Se mantenga,,ESTAMO AGUSTO CON EL ACOMPAÑAMIENTO PERMANENTE DEL GERENTE DE CUENTAS EN LOS PROCESOS,"SI, EL TRAMITE DE SOLICITUD DE CHEQUERA ES MUY ENGORROSO Y LA ENTREGA DE LA MISMA ES TARDIA"
MES 3,BSC,10.0,No hubo cambios,,,,,,,,,,,,
MES 3,Relacional,,,,,,,,,8.0,excelente tasas del mercado,Se mantenga,mejorar la atencion en la sucursal  presecial  sucursal viva laureles,no he tenido inconvenientes con el asesor,no
MES 3,Relacional,,,,,,,,,10.0,"BUENA PLTAFORMA TECNOLOGICA, SERVICIOS ACOSDES A LA NECESIDAD DEL CLIENTE",Aumente,MEJORAR EL CLANAL DE SERVICIO AL CLIENTE NATURAL Y CORPORATIVO,EL GERENTE DE CUENTA ES SUPER ATENTO A ATENDER LA NECESIDADES BANCARIAS DE LA SOCIEDAD.,
MES 3,Relacional,,,,,,,,,10.0,,Aumente,,,
MES 3,BSC,8.0,Aumentó poco,GHHG,-LKJNGBHV,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,Excelente servicio y atencion,Aumente,Mejorar tasas de captacion,,
MES 3,BSC,9.0,Aumentó de manera significativa,Fueron eficientes en la solución a las necesidades,Seguir con soluciones efectivas a las necesidades presentadas,,,,,,,,,,
MES 3,Relacional,,,,,,,,,9.0,"No tienen el soporte suficiente cuando realizan actualizaciones en la banca empresarial caso reciente de la aplicación Rapport,",Aumente,Mejoramiento en la banca virtual,,
MES 3,Relacional,,,,,,,,,10.0,,Aumente,Que conformen los cheques después de 10.000.000,Su recurso humano,
MES 3,Relacional,,,,,,,,,10.0,Banca empresarial muy amable,Se mantenga,Que la Informacion a nivel de notas bancarias se pueda consultar en la Bancas Asi estas sean ACH.,Atención y respuestas rápidas y acertadas.,Gracias por los servicios prestados este año 2023.
MES 3,Relacional,,,,,,,,,10.0,Desde el inicio de la relación de Suprapak con el banco Colpatria y luego con el ScotiabankColpatria hace mas de 30 años siempre hemos recibido el mejor servicio y la mejor atención además del irrestricto acompañamiento del banco en los momentos difíciles así como en épocas de prosperidad en la financiación de inversiones.,Aumente,Desde la Gerencia Regional hasta la Dirección del banco en Bogotá siempre hemos sido atendidos de manera preferencial; hemos sido escuchados y siempre hemos obtenido una respuesta a nuestras inquietudes. Por la mutua confianza entre nuestras organizaciones deseamos seguir recibiendo la misma atención de siempre.,"El servicio y la atención que hemos recibido del banco, las propuestas de soluciones ofrecidas por el banco a nuestras necesidades, el cumplimiento del banco y la comprensión del banco a momentos de incertidumbre han sido muy satisfactorios.","Admiramos la calidad humana, el conocimiento de las funciones, el compromiso con el cliente, y la actitud siempre positiva y profesional de los funcionarios del banco Scotiabank Colpatria."
MES 3,Coverage Team,,,,,10.0,Aumentó poco,"Es facil de manejar, tiene excelentes servicios",Mejorar la red para que no se caiga tanto la pagina,,,,,,
MES 3,Relacional,,,,,,,,,9.0,Calidad del servicio,Aumente,Ampliar los cupos de crédito,La calidad del servicio,El banco debe considerar la mejora de las comunicaciones en el sentido de que en el momento que el cliente se comunique con el servicio al cliente la atención sea inmediata y no nos quedemos esperando mucho tiempo que algún funcionario nos responda la llamada.
MES 3,Relacional,,,,,,,,,10.0,"Por qué la atención fue rápida, la asesora fue muy eficiente y amable",Aumente,Tarifas bajas,,
MES 3,Relacional,,,,,,,,,4.0,"No tengo un acompañamiento comercial , ni se que me. Ofrece el banco",Aumente,Tener más acercamiento con el cliente,Nunca tengo un acompañamiento como en otros bancos,No
MES 3,Relacional,,,,,,,,,10.0,,Aumente,"ya lo hicieron, nos mandaron un gerente de cuenta excelente WILSON TAPIERO que se mntiene en comunicaci{on con nosotros","El excelente servicio en todos los aspectos, aunque todavía no los hemos probado todos pero sabemos que es asï",Solamente gracias y exitos el año que viene 2024
MES 3,Relacional,,,,,,,,,9.0,Por servicio,Se mantenga,Mejorar la banca y tasas.,,
MES 3,Relacional,,,,,,,,,8.0,Buena atención,Se mantenga,,,
MES 3,Relacional,,,,,,,,,10.0,por la atencion que brinda el señor Luis es excelente y la educacion con la que atiende,Aumente,ofrecer credito o ayudas,les falta mas colaboracion en cuento a cliente,
MES 3,Relacional,,,,,,,,,8.0,Faltan mas herramientas. Y veremos como funciona la nueva plataforma.,Aumente,Cuenta en dolares,,
MES 3,Relacional,,,,,,,,,8.0,"Si, lo recomendaria por que estan pendientes de sus clientes",Se mantenga,Mejorar el manejo de los tramites ya que son muy dispendios para cualquier solicitud y la contestacion aveces se demora.,,
MES 3,Relacional,,,,,,,,,9.0,Servicio,Se mantenga,,,
MES 3,BSC,0.0,Disminuyó de manera significativa,"no hay servicio al cliente, cuando visita el banco es muy demorado el servicio, se demora una mas de dos horas para que lo atiendan",cuando uno visite una oficina sea agil el servicio,,,,,,,,,,
MES 3,BSC,8.0,Aumentó de manera significativa,La persona que me atendió fue amable asertiva y capaz de brindarme el apoyo requerido,Tener convenio con al secretaria de hacienda de Bogotá para pago de impuestos distritales,,,,,,,,,,
MES 3,BSC,8.0,No hubo cambios,EL CANAL DE ANTECION SIEMPRE ES BUENO,"no quital lassucursales,estamso quedando sibn puntos a nuestro entorno",,,,,,,,,,
MES 3,Coverage Team,,,,,10.0,Aumentó de manera significativa,"Buenas tardes, excelente atencion",,,,,,,
MES 3,Coverage Team,,,,,10.0,Aumentó de manera significativa,Leidy la persona que me atendio amable y conoce las herramientas para asesorar bien,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,Muy bien,Se mantenga,Más cercanía,,
MES 3,Relacional,,,,,,,,,10.0,"Por el excelente servicio  amabilidad del que disponen en asesoria.
Tienen muy buenos productos comerciales .
Estoy muy a gusto con su nueva banca , la mejoraron demasiado.",Aumente,Las oficinas son pocas en la ciudad de Medellin.,Estoy muy a gusto con todos los servicios que ofrece el banco y la facilidad para realizar todas mis operaciones.,"Mi anterior gerente de cuenta era de Bogota la señora: Claudia Carranza la cual era excelente asesora, amable agil y atenta, a pesar de estar en otra ciudad me sentia muy respaldada; siempre diligente con mis requerimientos y me mantenia informada de cualquier novedad, si fuera posible continuar con ella me gustaria mucho."
MES 3,Relacional,,,,,,,,,10.0,Por que es una banca de facil acceso y los tiempos de respuesta son cortos y efectivos,Aumente,continuar con los tiempos de respuesta adecuados,,
MES 3,BSC,10.0,No hubo cambios,"la verdad porque las personas quienes atienden son muy cordiales ,amables y hacen todo lo posible por solucionar los inconvenientes expuestos.
tienen un equipo de personal eficiente muchas gracias","la vedad ya no tengo nada que mas agregar puesto que todo lo dije anteriormente

mil gracias

Rosalba Patiño meneses
subgerente administrativa Cotrain Ltda.",,,,,,,,,,
MES 3,Relacional,,,,,,,,,9.0,Lo recomendaría,Aumente,,Buena atención y rapidez en las necesidades del cliente,
MES 3,Relacional,,,,,,,,,6.0,"Aunque el servicio y la atencion al cliente es excelente, la banca empresarial es increiblemente complicada.",Disminuya,,,
MES 3,Relacional,,,,,,,,,10.0,"Es un banco hipotecario,  con centro de crédito y sus asesores buscan el como sí de la aprobación.",Aumente,Seguir asistiendo a la sala de ventas y agilizando mas los procesos operativos.,Su trabajo mancomunado de constructora y banco.,Espero que sigan siendo efectivos en el CH
MES 3,Relacional,,,,,,,,,10.0,por buen servicio y buenas tasas de captación,Se mantenga,El trato y servicio de nuestro Gerente Darío Diaz y Rina Cruz es  muy bueno y es lo que buscamos para nuestra empresa.,"Fácil acceso, entendimiento y agilidad para los requerimientos.","Felicitarlos por su trato hacia nuestras entidades, por el compromiso que tiene el Gerente Dario Diaz y su grupo. 
Feliz año y que este 2024 sea de prosperidad para todos."
MES 3,Relacional,,,,,,,,,7.0,,Se mantenga,,,
MES 3,Relacional,,,,,,,,,8.0,,Se mantenga,,"Hablando del equipo,  adicional a nuestra relación con el gerente de cuenta , destacamos la calidad de la  atención y soluciones que nos prestan  John Orcasitas (cash managment) , Juan David (divisas),y  Fabio Lozano (Scotia Canada).",no
MES 3,Relacional,,,,,,,,,10.0,Son buenos en todo,Se mantenga,,,
MES 3,Relacional,,,,,,,,,10.0,Siempre que hablo con gente conocida le recomiendo cambiar su cuenta de Bancolombia a Scotiabank.,Aumente,Tener informacion sobre creditos mas accessible.,,
MES 3,Relacional,,,,,,,,,8.0,Buena atención tanto del Gerente de Cuenta como en la Agencia Bancaria de la calle 93,Se mantenga,Mejores tasas de CDT,,
MES 3,Relacional,,,,,,,,,10.0,,Se mantenga,,,
MES 3,Coverage Team,,,,,4.0,Disminuyó poco,La plataforma me demoro transacciones con pagos DIAN,,,,,,,
MES 3,BSC,3.0,No hubo cambios,"Complejidad de aplicación 
Maña atención en puntos físicos","Mejorar la experiencia en la aplicación web
Mejorar atención en puntos físicos para Pymes",,,,,,,,,,
MES 3,BSC,9.0,Aumentó de manera significativa,,,,,,,,,,,,
MES 3,BSC,8.0,Aumentó poco,Nada,Ser mas amplios en el apoyo financiero. Sentimos que solo usan nuestro dinero y no recibimos el apoyo que necesitamos para crecer.,,,,,,,,,,
MES 3,BSC,10.0,No hubo cambios,el servicio siempre es muy bueno,,,,,,,,,,,
MES 3,Coverage Team,,,,,8.0,Aumentó de manera significativa,"S
Iii",,,,,,,
MES 3,Relacional,,,,,,,,,8.0,,Aumente,manejar mejores tasas de adquirencias,,
